#シンフォニック＝レイン　リセ歌唱の挿入歌　その１（未題）
12884866,146.086920,bass1006,v,
12999909,147.391267,bass1007,j,
13038257,147.826050,bass1008,l,
13076605,148.260832,bass1009,;,
13153301,149.130397,bass1010,k,
13172474,149.347788,@EN,新しい日々が塗り替えてゆく,
13172474,149.347788,@JA,New days will paint over itく,
13172474,149.347788,@ZH,都會被嶄新的明天所替換,
13172474,149.347788,@CN,都会被崭新的明天所替换,
13191648,149.565180,bass1011,z,
13345040,151.304310,bass1012,z,
13383387,151.739092,bass1013,z,
13498431,153.043440,bass1014,x,
13613474,154.347787,bass1015,x,
13651822,154.782570,bass1016,b,
13709344,155.434743,bass1017,j,
13747692,155.869526,bass1018,l,
13766866,156.086917,bass1019,j,
13805213,156.521700,@EN,そして　明日は希望,
13805213,156.521700,@JA,And tomorrow is hope,
13805213,156.521700,@ZH,而 明天就是希望,
13805213,156.521700,@CN,而 明天就是希望,
13805213,156.521700,bass1020,x,
13958605,158.260830,bass1021,x,
13996952,158.695612,bass1022,x,
14073648,159.565177,bass1023,c,
14111996,159.999960,bass1024,v,
14246213,161.521698,bass1025,v,
14265387,161.739090,bass1026,;,
14322909,162.391263,bass1027,k,
14380431,163.043437,bass1028,v,
14418779,163.478220,@EN,夜の空にも　星が瞬く,
14418779,163.478220,@JA,Even in the night sky, the stars twinkle,
14418779,163.478220,@ZH,夜空之中依舊 星星在閃爍,
14418779,163.478220,@CN,夜空之中依旧 星星在闪烁,
14418779,163.478220,bass1034,l,
14533822,164.782567,bass1035,l,
14572170,165.217350,bass1036,k,
14725561,166.956480,bass1037,j,
14840604,168.260827,bass1038,j,
14878952,168.695610,bass1039,x,
15032344,170.434740,bd100001,c,
15109039,171.304305,rim11001,h,
15147227,171.737275,bd100001,c,
15185735,172.173870,bd100001,c,
15262430,173.043435,rim11001,h,
15339126,173.913000,@EN,星が瞬く,
15339126,173.913000,@JA,The stars twinkle,
15339126,173.913000,@ZH,星星在閃爍,
15339126,173.913000,@CN,星星在闪烁,
15339126,173.913000,bd100001,c,
15415822,174.782565,rim11001,h,
15454010,175.215535,bd100001,c,
15492517,175.652130,bd100001,c,
15645909,177.391260,glok1021,o,
15645909,177.391260,sine1001,f,
